MarkerInfo(storeName:”,예봄 떡방,"“,address:”",농가공산품,경기 성남시 분당구 백현로 97,"“,address_detail:”","수내동, 분당다운타운","“,latitude:","(37.3768262, 127.11145693073641)"
MarkerInfo(storeName:”,과일공판장,"“,address:”",청과물,경기 성남시 분당구 백현로 97,"“,address_detail:”",수내동,"“,latitude:","(37.3768262, 127.11145693073641)"
MarkerInfo(storeName:”,(주)도드람푸드 도드람미트마켓,"“,address:”",정육점,경기 성남시 분당구 내정로165번길 50,"“,address_detail:”","수내동, 크리스탈빌딩","“,latitude:","(37.37710585, 127.11543027408977)"
MarkerInfo(storeName:”,야채과일가게,"“,address:”",농수산물,경기 성남시 분당구 백현로101번길 20,"“,address_detail:”","수내동, 그린프라자빌딩","“,latitude:","(37.3772638, 127.1130736)"
MarkerInfo(storeName:”,서연유통,"“,address:”",청과물,경기 성남시 분당구 서현로357번길 20,"“,address_detail:”",서현동,"“,latitude:","(37.3776788, 127.13963025)"
MarkerInfo(storeName:”,현대정육점,"“,address:”",정육점,경기 성남시 분당구 중앙공원로40번길 8,"“,address_detail:”","138, 서현동, 현대근린상가","“,latitude:","(37.3794199, 127.1316498)"
MarkerInfo(storeName:”,현대 떡마을,"“,address:”",농가공산품,경기 성남시 분당구 중앙공원로40번길 8,"“,address_detail:”",서현동,"“,latitude:","(37.3794199, 127.1316498)"
MarkerInfo(storeName:”,산애들애,"“,address:”",농수산물,경기 성남시 분당구 중앙공원로40번길 42,"“,address_detail:”",서현동,"“,latitude:","(37.3794199, 127.1316498)"
MarkerInfo(storeName:”,초우소돼지도매센터,"“,address:”",정육점,경기 성남시 분당구 중앙공원로40번길 42,"“,address_detail:”",서현동,"“,latitude:","(37.3794199, 127.1316498)"
MarkerInfo(storeName:”,행복한고기마을,"“,address:”",정육점,경기 성남시 분당구 중앙공원로31번길 42,"“,address_detail:”","서현동, 서현파크프라자","“,latitude:","(37.3818329, 127.1263572)"
MarkerInfo(storeName:”,본춘하추,"“,address:”",농가공산품,경기 성남시 분당구 중앙공원로31번길 42,"“,address_detail:”","서현동, 서현파크플라자","“,latitude:","(37.3818329, 127.1263572)"
MarkerInfo(storeName:”,한샘농산물,"“,address:”",농수산물,경기 성남시 분당구 중앙공원로31번길 42,"“,address_detail:”","서현동, 서현파크플라자","“,latitude:","(37.3818329, 127.1263572)"
MarkerInfo(storeName:”,이두부야서현점,"“,address:”",농가공산품,경기도 성남시 분당구 중앙공원로31번길 42,"“,address_detail:”","서현동,서현파크플라자","“,latitude:","(37.3818329, 127.1263572)"
MarkerInfo(storeName:”,한샘생선집,"“,address:”",농수산물,경기도 성남시 분당구 중앙공원로31번길 42,"“,address_detail:”","서현동, 서현파크플라자","“,latitude:","(37.3818329, 127.1263572)"
MarkerInfo(storeName:”,늘푸레,"“,address:”",청과물,경기 성남시 분당구 수내로 181,"“,address_detail:”",분당동,"“,latitude:","(37.3818485, 127.1164668)"
MarkerInfo(storeName:”,부연정육점,"“,address:”",정육점,경기 성남시 분당구 수내로 201,"“,address_detail:”",분당동,"“,latitude:","(37.3818485, 127.1164668)"
MarkerInfo(storeName:”,소문난 떡집,"“,address:”",농가공산품,경기 성남시 분당구 수내로 181,"“,address_detail:”",분당동,"“,latitude:","(37.3818485, 127.1164668)"
MarkerInfo(storeName:”,(주)한나에프씨(FC),"“,address:”",농가공산품,경기 성남시 분당구 수내로 42,"“,address_detail:”","수내동,두산위브센티움2동210호","“,latitude:","(37.3818485, 127.1164668)"
MarkerInfo(storeName:”,과일대장수내,"“,address:”",청과물,경기도 성남시 분당구 수내로 148,"“,address_detail:”",,"“,latitude:","(37.3818485, 127.1164668)"
MarkerInfo(storeName:”,떡시루,"“,address:”",농가공산품,경기 성남시 분당구 중앙공원로39번길 49,"“,address_detail:”",",지엔느상가 101-3, 서현동","“,latitude:","(37.3824209, 127.1272947)"
MarkerInfo(storeName:”,현미와누룽지,"“,address:”",식품류제조업,경기도 성남시 분당구 중앙공원로39번길 7,"“,address_detail:”","서현동,삼성.한신근린상가","“,latitude:","(37.3824209, 127.1272947)"
MarkerInfo(storeName:”,태평선식 기름집,"“,address:”",식품류제조업,경기 성남시 분당구 중앙공원로 53,"“,address_detail:”",서현동,"“,latitude:","(37.382904, 127.1322702)"
MarkerInfo(storeName:”,주식회사 둥지이야기,"“,address:”",식품류제조업,경기 성남시 분당구 판교역로10번길 14-3,"“,address_detail:”",백현동,"“,latitude:","(37.38497235, 127.11195515)"
MarkerInfo(storeName:”,현대떡방앗간,"“,address:”",농가공산품,경기 성남시 분당구 성남대로 165,"“,address_detail:”","금곡동, 천사의도시1차지","“,latitude:","(37.3862355, 127.126931)"
MarkerInfo(storeName:”,명품한우,"“,address:”",정육점,경기 성남시 분당구 성남대로 393,"“,address_detail:”","정자동, 두산위브파빌리온","“,latitude:","(37.3862355, 127.126931)"
MarkerInfo(storeName:”,인더치,"“,address:”",식품류제조업,경기 성남시 분당구 성남대로 393,"“,address_detail:”","정자동, 두산위브파빌리온","“,latitude:","(37.3862355, 127.126931)"
MarkerInfo(storeName:”,주식회사 물가안정,"“,address:”",농수산물,경기 성남시 분당구 성남대로 165,"“,address_detail:”",금곡동,"“,latitude:","(37.3862355, 127.126931)"
MarkerInfo(storeName:”,명품한우,"“,address:”",정육점,경기 성남시 분당구 판교원로 209,"“,address_detail:”","판교동, 판교원마을6단지아파트","“,latitude:","(37.3872117, 127.0902106)"
MarkerInfo(storeName:”,소담과일상회,"“,address:”",청과물,경기도 성남시 분당구 서현로180번길 19,"“,address_detail:”",서현동 비전월드,"“,latitude:","(37.38729505, 127.12242611402075)"
MarkerInfo(storeName:”,삼성정육점,"“,address:”",정육점,경기 성남시 분당구 양현로 220,"“,address_detail:”",",101, 이매동, 삼성상가아파트","“,latitude:","(37.387706, 127.1203123)"
MarkerInfo(storeName:”,삼성방앗간,"“,address:”",농가공산품,경기 성남시 분당구 양현로 220,"“,address_detail:”",이매동,"“,latitude:","(37.387706, 127.1203123)"
MarkerInfo(storeName:”,수라청,"“,address:”",식품류제조업,경기 성남시 분당구 서현로 184,"“,address_detail:”",",101-3, 서현동, 분당엘지에클라트","“,latitude:","(37.3883885, 127.1239635)"
MarkerInfo(storeName:”,과일정거장,"“,address:”",농수산물,경기 성남시 분당구 동판교로 59,"“,address_detail:”",백현동,"“,latitude:","(37.3884184, 127.1150953)"
MarkerInfo(storeName:”,백현한우마을,"“,address:”",정육점,경기 성남시 분당구 동판교로 59,"“,address_detail:”",백현동,"“,latitude:","(37.3884184, 127.1150953)"
MarkerInfo(storeName:”,맘결떡방,"“,address:”",농가공산품,경기 성남시 분당구 동판교로 61,"“,address_detail:”","백현동, 판교자유퍼스트프라자2","“,latitude:","(37.3884716, 127.1154761)"
MarkerInfo(storeName:”,푸른숲 판교,"“,address:”",청과물,경기도 성남시 분당구 운중로267번길 4-12,"“,address_detail:”",,"“,latitude:","(37.3890534, 127.09386036220003)"
MarkerInfo(storeName:”,희동 아뜰리에,"“,address:”",식품류제조업,경기 성남시 분당구 판교공원로2길 33,"“,address_detail:”",판교동,"“,latitude:","(37.3893983, 127.0928082)"
MarkerInfo(storeName:”,오떡해,"“,address:”",농가공산품,경기도 성남시 분당구 판교공원로5길 26,"“,address_detail:”",,"“,latitude:","(37.3903599, 127.0900838)"
MarkerInfo(storeName:”,떡사랑,"“,address:”",식품류제조업,경기 성남시 분당구 양현로94번길 19,"“,address_detail:”","이매동, 새남서울조합상가","“,latitude:","(37.3907172, 127.1262382)"
MarkerInfo(storeName:”,행복한마을,"“,address:”",농수산물,경기 성남시 분당구 양현로94번길 11,"“,address_detail:”",이매동,"“,latitude:","(37.3907172, 127.1262382)"
MarkerInfo(storeName:”,이매축산,"“,address:”",정육점,경기도 성남시 분당구 양현로94번길 11,"“,address_detail:”",,"“,latitude:","(37.3907172, 127.1262382)"
MarkerInfo(storeName:”,행운떡집,"“,address:”",농가공산품,경기 성남시 분당구 운중로138번길 35,"“,address_detail:”",운중동,"“,latitude:","(37.390850900000004, 127.0759271)"
MarkerInfo(storeName:”,초심한우정육,"“,address:”",정육점,경기 성남시 분당구 운중로146번길 15-6,"“,address_detail:”",운중동,"“,latitude:","(37.39090005, 127.08042532444063)"
