Name,Address,IndustryInfo,Neighborhood,좌표
헤어앤네일 알라딘#,"이용,미용",경기도 성남시 분당구 성남대로331번길 3-9백궁프라자3 107호,,
순정, 美,이용,미용,"(-6.2023598, 107.53614405133587)"
코코,"이용,미용",경기도 성남시 분당구 돌마로 3611층 101호,,
바루크 씨앤티,화장품,경기 성남시 분당구 내정로165번길 38,169호,"(37.376703, 127.116195)"
주식회사 에이한,화장품,경기도 성남시 분당구 서현로 1703층 317호,,
네일어라모드,"이용,미용",경기 성남시 분당구 느티로 2,기타시설동 3층 206호,"(37.3679741, 127.1049557)"
밀라노 에스테틱,피부미용실,경기도 성남시 분당구 성남대로 51,B135호,"(37.34049925, 127.10813800244722)"
디어문,"이용,미용",경기도 성남시 분당구 불정로420번길 291층,,
유안나뷰티,"이용,미용",경기도 성남시 분당구 장미로 78314호,,
토리헤어(야탑역점),"이용,미용",경기도 성남시 분당구 성남대로925번길 112층,,
코스모스,"이용,미용",경기도 성남시 분당구 판교역로 109A동 B208호,,
서현힐링,화장품,경기도 성남시 분당구 중앙공원로31번길 42,2층 219호,"(37.3818329, 127.1263572)"
라제니스헤어,"이용,미용",경기도 성남시 분당구 중앙공원로31번길 42206호,,
로망네일,"이용,미용",경기도 성남시 분당구 성남대로 1651차 237호,"금곡동,천사의도시오피스텔",
아이비,미용재료,경기도 성남시 분당구 정자일로 210102동 205호,,
김민수헤어전문점,"이용,미용",경기도 성남시 분당구 운중로166번길 4-181층,,
아베끄보떼,"이용,미용",경기도 성남시 분당구 정자일로 1462층,,
안녕 예쁜손,"이용,미용",경기도 성남시 분당구 분당로53번길 14307호,"서현동,서현프라자",
라제니스뷰티살롱,"이용,미용",경기도 성남시 분당구 황새울로335번길 52층 203-2호,,
키키네일,"이용,미용",경기 성남시 분당구 성남대로916번길 5,7층 708호,"(37.411549, 127.1298651)"
도쿄네일,"이용,미용",경기도 성남시 분당구 느티로77번길 6102호,,
삼부헤어스케치,"이용,미용",경기도 성남시 분당구 수내로 201상가동 104호,,
네일리,"이용,미용",경기 성남시 분당구 성남대로926번길 6,417호,"(37.41214825, 127.12985860011429)"
모모의꿈,"이용,미용",경기 성남시 분당구 정자로 13,월드비터 2층 205호,"(37.3637209, 127.1063246)"
주식회사 톤28 (TOUN28 lnc.),화장품,경기도 성남시 분당구 운중로233번길 17-51층,,
헤어시티,미용재료,경기도 성남시 분당구 느티로87번길 8101호,,
에이치레브(H-reve),"이용,미용",경기도 성남시 분당구 돌마로 871층 114호,,
소솜헤어,"이용,미용",경기도 성남시 분당구 벌말로 351층,,
언더독바버샵,"이용,미용",경기도 성남시 분당구 판교역로14번길 201층 104호,,
피치헤어,"이용,미용",경기도 성남시 분당구 정자일로 2201층 105호,,
킹스백,"이용,미용",경기도 성남시 분당구 판교역로18번길 121층,,
한헤어팀,"이용,미용",경기도 성남시 분당구 느티로 70상가동 1층 109호,,
주식회사 문썸,화장품,경기도 성남시 분당구 불정로420번길 322층,,
건수원,피부미용실,경기도 성남시 분당구 장미로48번길 14224호,,
제이뷰티스킨아트,화장품,경기도 성남시 분당구 서현로 1923층,,
참메이크업,"이용,미용",경기 성남시 분당구 돌마로 67 ,지하1층 비115호,"(37.3500363, 127.1120226)"
라움헤어,"이용,미용",경기도 성남시 분당구 벌말로29번길 161층 일부,,
앙포레모리노헤어,"이용,미용",경기도 성남시 분당구 정자일로 2271층,,
라모르뷰티,"이용,미용",경기 성남시 분당구 백현로 97,5층 504-2호,"(37.3768262, 127.11145693073641)"
레드제이,"이용,미용",경기도 성남시 분당구 불정로376번길 372층 210호 범한프라자,,
준앤희 헤어,"이용,미용",경기도 성남시 분당구 운중로113번길 12-31층 일부,,
더블유본헤어미금점,"이용,미용",경기도 성남시 분당구 성남대로 1652층,,
몬띠드베누스헤어,"이용,미용",경기도 성남시 분당구 판교역로50번길 341층,,
베베네일,"이용,미용",경기도 성남시 분당구 성남대로925번길 193층 309호,,
리제끄뷰티,"이용,미용",경기 성남시 분당구 서현로210번길 16,307호,"(37.3860477, 127.1243932)"
(주)코스메쉐프,화장품,경기도 성남시 분당구 황새울로 224720호,,
웰킨코스메틱,화장품,경기도 성남시 분당구 분당로53번길 12301호,,
이철헤어커커 (서현점),"이용,미용",경기도 성남시 분당구 분당로53번길 163층 301호,,
네일더무드,"이용,미용",경기도 성남시 분당구 정자일로 2341층,,
수요일,화장품,경기도 성남시 분당구 판교로 3751층 108호,,
순수브로우,화장품,경기도 성남시 분당구 서현로 170A동 2009호,,
스테이미,"이용,미용",경기도 성남시 분당구 정자일로 1972층,,
아우름코스메틱,화장품,경기도 성남시 분당구 백현로 971234호,,
(주)키젤글로벌,미용재료,경기도 성남시 분당구 서현로210번길 2205동 206호,,
소즐뷰티,"이용,미용",경기도 성남시 분당구 정자일로213번길 19제 201동 제108호,,
네일더조이,"이용,미용",경기도 성남시 분당구 성남대로172번길 241층 107-2호,금곡동 미금파크주차빌딩,
버니스네일,"이용,미용",경기도 성남시 분당구 판교로 430아름타운2층,,
강지영가발,미용재료,경기도 성남시 분당구 성남대로926번길 12607호,,
터치벨라,화장품,경기도 성남시 분당구 성남대로 1658층831호,,
재연류헤어,"이용,미용",경기도 성남시 분당구 미금일로 24상가동 104호,,
아미고네일샵발라발라,"이용,미용",경기 성남시 분당구 야탑로81번길 10,1층 127호,"(37.410566450000005, 127.12820774958035)"
승연헤어,"이용,미용",경기도 성남시 분당구 미금로 631층 108호,,
(주)포렌코즈,화장품,경기도 성남시 분당구 판교로 1862층,,
베스뷰티랩,"이용,미용",경기도 성남시 분당구 야탑로 951층일부세신옵니코아빌딩,103호,
슬:네일,"이용,미용",경기도 성남시 분당구 발이봉로11번길 11층,,
민헤어,"이용,미용",경기도 성남시 분당구 장안로52번길 151층,103호,
네일바이케이,"이용,미용",경기도 성남시 분당구 정자일로 211층 101호,,
(주)오월의아침 코스메틱,화장품,경기도 성남시 분당구 돌마로 465층 502호,"구미동,광천프라자",
르앤제이,"이용,미용",경기도 성남시 분당구 운중로233번길 17-121층 102호,,
송헤어살롱,"이용,미용",경기도 성남시 분당구 탄천상로 1641층 에프-27호,,
플랜케이헤어 (Plan K Hair),"이용,미용",경기도 성남시 분당구 성남대로916번길 5, 1층 5호-6호,"(37.411549, 127.1298651)"
헤어바이유,"이용,미용",경기도 성남시 분당구 판교로255번길 9-22220호 우림더블튜시티,,
아리따움 Live 분당서현점,화장품,경기도 성남시 분당구 서현로210번길 171층,,
동경하다,"이용,미용",경기 성남시 분당구 방아로 21,1층,"(37.3986459, 127.13092085263635)"
이현헤어,"이용,미용",경기도 성남시 분당구 내정로 1722층202호,"수내동,상지상가빌딩",
올가서현시범단지점,화장품,경기도 성남시 분당구 중앙공원로 53상가동1층,,
주식회사 어뮤즈,화장품,경기도 성남시 분당구 황새울로359번길 112층,,
진정살롱,"이용,미용",경기도 성남시 분당구 운중로138번길 28-2101호,,
플로렌스네일,"이용,미용",경기도 성남시 분당구 미금로 45,"구미동,진도훼미리프라자","(37.3392061, 127.1160914)"
아이디헤어 분당수내점,"이용,미용",경기도 성남시 분당구 백현로101번길 212층,,
블룸바이헤어,"이용,미용",경기도 성남시 분당구 수내로192번길 25상가 4-5동 107호,,
뉴민뉴 네일,"이용,미용",경기도 성남시 분당구 성남대로 51지하1층 29호,"구미동, 포스빌",
오미네일(OMI NAIL),"이용,미용",경기도 성남시 분당구 미금로33번길 121층,구미동 성호빌딩,
휘,화장품,경기도 성남시 분당구 운중로243번길 4-74층 일부,,
에스와이(SY)수영뷰티,"이용,미용",경기도 성남시 분당구 서현로 170c동 105호,,
헤어다이아 판교역점,"이용,미용",경기도 성남시 분당구 대왕판교로606번길 39203호,207호~210호,
바이숲헤어살롱,"이용,미용",경기도 성남시 분당구 불정로 361, 상가동 101호,"(37.373499, 127.1345189)"
수지부띠끄,화장품,경기 성남시 분당구 판교역로192번길 16,802호,"(37.3977453, 127.1114334)"
준메이크업,"이용,미용",경기도 성남시 분당구 탄천상로 89105동602호,,
더 레브,"이용,미용",경기도 성남시 분당구 판교역로18번길 81층 일부,,
박승철헤어스투디오 서현역점,"이용,미용",경기도 성남시 분당구 서현로210번길 143층 301호,,
티나헤어,"이용,미용",경기도 성남시 분당구 수내로 181근린상가동 1층 101호,"분당동,샛별마을우방아파트",
베데스다,화장품,경기도 성남시 분당구 황새울로200번길 22한솔인피니티3층311호,,
압구정 봄헤어,"이용,미용",경기도 성남시 분당구 야탑로 20분산상가동 2층 201호,"야탑동,탑마을선경아파트",
블루문컴퍼니,미용재료,경기도 성남시 분당구 구미로 114층401호,"구미동,포인트타운",
나이스가이(아름점),"이용,미용",경기도 성남시 분당구 판교로 445,10,"(37.4057508, 127.1233435)"
에스엠씨커뮤니케이션,화장품,경기도 성남시 분당구 황새울로132번길 16-91층,,
제이에스 코스메틱,화장품,경기도 성남시 분당구 미금로22번길 6201호,,
도쿄,화장품,경기도 성남시 분당구 장미로 86205 206호,,
나이스가이(푸른마을점),"이용,미용",경기도 성남시 분당구 불정로 256, 103호,"(37.366524749999996, 127.12698905)"
헤어도(DO),"이용,미용",경기도 성남시 분당구 야탑로 253은성빌딩103호,,
머리마켓,"이용,미용",경기도 성남시 분당구 성남대로 2951층 106호,,
라헬멀티샵,"이용,미용",경기도 성남시 분당구 판교로 519상가동지층4호,,
헤이미쉬,"이용,미용",경기도 성남시 분당구 서현로 170상가동 224-1호,,
네일 드 레브,"이용,미용",경기도 성남시 분당구 양현로94번길 7, 상가동 103호,"(37.3907172, 127.1262382)"
아나덴 슈가링왁싱 분당정자역점,피부미용실,경기도 성남시 분당구 성남대로331번길 3-95층509호,,
프로그래시브,체형관리,경기도 성남시 분당구 서현로 170D동 1704호,,
루이네일,"이용,미용",경기도 성남시 분당구 성남대로926번길 12802호,,
주식회사 닙비오레 (NIBBIOREG Corp.),화장품,경기도 성남시 분당구 황새울로200번길 28901호,"수내동, 오너스타워",
모드리 피부샵,피부미용실,경기도 성남시 분당구 불정로 3813층 307호,서현동 효자촌동진프라자,
엘리몽드(ELLY MONDE),미용재료,경기 성남시 분당구 판교역로 136 ,1층 1004호,"(37.3844603, 127.1121169)"
시온하다,"이용,미용",경기도 성남시 분당구 느티로51번길 151층,,
탑헤어,"이용,미용",경기도 성남시 분당구 구미로 115상가동104호,,
알로하,피부미용실,경기도 성남시 분당구 돌마로 87404호,,
4U NAIL,"이용,미용",경기도 성남시 분당구 정자일로 197푸르지오씨티125호,,
세이지영 주식회사,화장품,경기도 성남시 분당구 탄천상로 164, A동 6층 645호,"(37.3425981, 127.1073899)"
네일아이,"이용,미용",경기도 성남시 분당구 판교로 4322층 8호,"이매동, 제일프라자",
주식회사 바넥스 (VANEX.CO.LTO),미용재료,경기도 성남시 분당구 분당로53번길 16502호,,
눈썹#,"이용,미용",경기 성남시 분당구 성남대로925번길 11,1층 114호,"(37.412012450000006, 127.12726581552492)"
프리지아,"이용,미용",경기도 성남시 분당구 정자일로 121상가동2층 에프-01호,"정자동,더샵스타파크",
나무헤어,"이용,미용",경기도 성남시 분당구 황새울로 234108호,,
아나덴 슈가링왁싱 분당야탑역점,피부미용실,경기도 성남시 분당구 성남대로926번길 125층 506호,,
민스 파라다이스,"이용,미용",경기도 성남시 분당구 성남대로926번길 124층 409호,,
반하다헤어,"이용,미용",경기도 성남시 분당구 동판교로 2262층 203호,,
안녕 미장원,"이용,미용",경기도 성남시 분당구 매화로55번길 6-41층 일부,야탑동,
세라뷰티(Sera beauty),"이용,미용",경기도 성남시 분당구 야탑로 95401호 일부,,
엘레강스,"이용,미용",경기도 성남시 분당구 판교원로 207상가 202호,,
지큐에스물류(Gqs),화장품,경기도 성남시 분당구 정자일로 1상가동 219호,,
스파청담,피부미용실,경기도 성남시 분당구 내정로 1722층 205호,,
올가드림뷰티,화장품,경기도 성남시 분당구 장미로 101근린상가2동2103호,,
오또헤어,"이용,미용",경기도 성남시 분당구 판교로 3741층 109호,"삼평동,스타식스코아2",
미스터봉서현점,"이용,미용",경기도 성남시 분당구 분당로53번길 19305호,,
맥아이래쉬,"이용,미용",경기도 성남시 분당구 내정로166번길 7-6,상가동1층50호,"(37.3717071, 127.1211621)"
서보(SEOBO),"이용,미용",경기 성남시 분당구 느티로51번길 4-2,1층,"(37.368825, 127.11043922501986)"
로랜플 코스메틱,화장품,경기도 성남시 분당구 황새울로351번길 104층 401-m88호,,
다해,피부미용실,경기도 성남시 분당구 백현로101번길 17413호,,
인테리,미용재료,경기도 성남시 분당구 야탑로69번길 18지히1층 B104호,"야탑동, 동아프라자",
김상백(KIM SANG BAEK) 올뎃헤어(Hair),"이용,미용",경기도 성남시 분당구 정자일로 227104호(정자동,백궁지엔느주차전용빌딩,
헤나카페,"이용,미용",경기도 성남시 분당구 정자일로 121상가동1층 a-07호,"정자동,더샵스타파크",
모모(MoMo)#,"이용,미용",경기도 성남시 분당구 판교역로 231B1층128-1호,"삼평동,에이치스퀘어 에스동",
345헤어살롱,"이용,미용",경기도 성남시 분당구 운중로 1352층202호,"운중동,더원스퀘어",
네일온,"이용,미용",경기도 성남시 분당구 운중로113번길 12-11층,,
진영뷰티,화장품,경기도 성남시 분당구 돌마로 46423-35호,,
누군가의 꽃,"이용,미용",경기도 성남시 분당구 판교역로2번길 331층,,
주식회사 디아이코퍼레이션,화장품,경기도 성남시 분당구 정자일로 80B1층 1128호,"정자동, 에프디 비즈니스센터",
와이오유헤어&헤드스파,"이용,미용",경기도 성남시 분당구 백현로 1001층,,
루이 에스테틱,피부미용실,경기도 성남시 분당구 대왕판교로 670,3층 321호,"(37.4020645, 127.1060587)"
메이드 인 헤븐,"이용,미용",경기도 성남시 분당구 황새울로214번길 81층 105호,,
샵(#)선아헤어살롱,"이용,미용",경기도 성남시 분당구 내정로166번길 431층,,
(주)리아,화장품,경기도 성남시 분당구 판교역로 230삼환하이팩스B동 203호,,
티원,화장품,경기도 성남시 분당구 정자일로 158,5층507호,"(37.3507854, 127.1063437)"
예온헤어,"이용,미용",경기도 성남시 분당구 운중로113번길 12-1102호,,
루브로우,"이용,미용",경기도 성남시 분당구 성남대로 3811층 115-1호,,
살롱드마잘헤어,"이용,미용",경기도 성남시 분당구 분당로263번길 393층307호,,
다온네일(DAON),"이용,미용",경기도 성남시 분당구 돌마로90번길 47층 702호,"구미동, 엘레강스프라자1층",
머리하자 헤어샵,"이용,미용",경기도 성남시 분당구 내정로165번길 35지하,,
정민헤어,"이용,미용",경기도 성남시 분당구 돌마로 478118호,,
피에이치에스 체형솔루션,체형관리,경기도 성남시 분당구 판교로255번길 9-22B1층 114호,,
아이피아스킨테라피,화장품,경기도 성남시 분당구 돌마로 361지하1층34호,,
미키 뷰티,피부미용실,경기도 성남시 분당구 황새울로258번길 43지하1층 B130호,현대수내프라자,
이현구 미용실,"이용,미용",경기도 성남시 분당구 장미로 139상가동 105호,"야탑동, 매화마을주공2단지아파트",
그리드,화장품,경기도 성남시 분당구 느티로 22B동 716호,,
로뎀,화장품,경기도 성남시 분당구 대왕판교로644번길 65509동 901호,,
네일6번가,"이용,미용",경기도 성남시 분당구 정자일로 248130호,,
원스메틱,화장품,경기도 성남시 분당구 성남대로916번길 115층 5-39호,,
머리못하는집,"이용,미용",경기도 성남시 분당구 판교로 375109호,에메트타운,
이가자헤어비스이천일아울렛점,"이용,미용",경기도 성남시 분당구 미금일로154번길 206층,,
썬스포츠화장품,화장품,경기도 성남시 분당구 수내로46번길 20B102.103,,
미작,"이용,미용",경기도 성남시 분당구 운중로277번길 50,101호,
씨네일(C Nail),"이용,미용",경기도 성남시 분당구 장안로25번길 28상가동 115호,"분당동,건영아파트",
찌니살롱,"이용,미용",경기도 성남시 분당구 황새울로360번길 24202호,,
더블뷰티,화장품,경기도 성남시 분당구 황새울로 2343층 312호,"수내동, 분당트라팰리스",
황토아로마,화장품,경기도 성남시 분당구 판교로 433305,306호,
끌랑 146,"이용,미용",경기도 성남시 분당구 정자일로 146101동 127호,"정자동,엠코헤리츠 1단지",
올뷰티끄,미용재료,경기도 성남시 분당구 서현로 2049층 909호,"서현동, 엘지에클라트2",
쏘굿네일,"이용,미용",경기 성남시 분당구 돌마로 73,우방코아 2층 211호,"(37.3503495, 127.1100823)"
본헤어,"이용,미용",경기도 성남시 분당구 내정로165번길 3838 602동 상가1층 171-1,,
고운머리,미용재료,경기도 성남시 분당구 돌마로 802층 201호 일부 139호,구미동 분당현대벤처빌,
푸부(SNS,POUR VOUS),이용,미용,"(-6.2023598, 107.53614405133587)"
오혜린헤어,"이용,미용",경기도 성남시 분당구 매화로 92상가동 204호,야탑동 매화마을주공1단지아파트,
태후사랑 아름점,"이용,미용",경기도 성남시 분당구 판교로 436206호,,
플러스,화장품,경기도 성남시 분당구 성남대로 34302호,,
네일은 JIN,"이용,미용",경기도 성남시 분당구 정자일로 192303호,정자동,
아이린뷰티,화장품,경기도 성남시 분당구 성남대로925번길 19407호,야탑동 터미널프라자,
베스트그룹,화장품,경기도 성남시 분당구 돌마로 908103동 2002호,야탑동,
스타일러 와이 헤어(Styler Y hair),"이용,미용",경기도 성남시 분당구 장미로 198b1층, b106호,
눈길,"이용,미용",경기도 성남시 분당구 판교역로 230B동115호,삼평동,
올가드림뷰티,화장품,경기도 성남시 분당구 미금로 45,203호,"(37.3392061, 127.1160914)"
가비뷰티랩,피부미용실,경기도 성남시 분당구 정자일로 177상가동2009-1,"정자동,인텔리지2",
헤어라떼,"이용,미용",경기도 성남시 분당구 정자일로 80106호,,
미루,화장품,경기 성남시 분당구 정자일로 121 ,상가동 G-14호,"(37.3603053, 127.10508758027783)"
살롱드리프 정자점,"이용,미용",경기도 성남시 분당구 정자일로 135정자3차 푸르지오시티 D동 201호,,
한올브로우,화장품,경기도 성남시 분당구 미금일로90번길 32b1층 110호,구미동 미금웰파크,
올가뷰티,화장품,경기도 성남시 분당구 미금로 215상가동 1층 115호,,
(ih)헤어클래식,"이용,미용",경기도 성남시 분당구 불정로 266301호,,
트리나네일,"이용,미용",경기도 성남시 분당구 판교역로192번길 162층202호,,
리본헤어,"이용,미용",경기도 성남시 분당구 내정로165번길 501층 104호,크리스탈빌딩,
네일모아노,"이용,미용",경기도 성남시 분당구 정자일로 55두산위브아파트109동210호,,
유블리 네일,"이용,미용",경기 성남시 분당구 정자일로 1,상가동 2층 204호,"(37.3507854, 127.1063437)"
피부더예쁨,피부미용실,경기 성남시 분당구 황새울로342번길 19,3층 301-2호,"(37.3865651, 127.12425076454664)"
개화아이래쉬 분당점,"이용,미용",경기도 성남시 분당구 정자일로 146A205,206호,
정윤주네일살롱,"이용,미용",경기도 성남시 분당구 황새울로360번길 222층 201호,,
쥬쥬네일,"이용,미용",경기도 성남시 분당구 돌마로486번길 12,228동1층15호,"(37.3766777, 127.1347595)"
제이앤에이치 코스메틱,화장품,경기 성남시 분당구 느티로 22,1120호,"(37.3685417, 127.1123812)"
단장하다 design by 연우,"이용,미용",경기도 성남시 분당구 발이봉북로24번길 1102호,,
에이치레이블,"이용,미용",경기도 성남시 분당구 돌마로90번길 4202호,,
네일토키(nail toki),"이용,미용",경기도 성남시 분당구 돌마로 511층 108호,천사의도시2오피스텔,
하선,체형관리,경기도 성남시 분당구 성남대로 38701호,구미동,
라온네일(RAON NAIL),"이용,미용",경기도 성남시 분당구 정자일로 121상가동 에이-14호,,
클라라 고(Clara Go),"이용,미용",경기도 성남시 분당구 황새울로214번길 82층 203호,"수내동, MS프라자",
주식회사코워커스서울,미용재료,경기도 성남시 분당구 판교역로18번길 181층,,
토리헤어(오리역점),"이용,미용",경기도 성남시 분당구 성남대로 30207호,,
르라보 뷰티,"이용,미용",경기도 성남시 분당구 정자일로 121상가동 에이치-15호 일부,,
마샬뷰티살롱,"이용,미용",경기도 성남시 분당구 정자일로 2482층 221호,,
준.헤어컷트 전문,"이용,미용",경기도 성남시 분당구 돌마로 361동신코아빌딩 지하1층,,
키라키라네일,"이용,미용",경기도 성남시 분당구 정자일로 2271층,,
코코 아이래쉬,"이용,미용",경기도 성남시 분당구 성남대로925번길 193층 309-1호,야탑동 터미널프라자,
이가자헤어비스 동판교점,"이용,미용",경기도 성남시 분당구 판교로 3752층,,
얼굴에 밥주는 여자,피부미용실,경기도 성남시 분당구 양현로94번길 112층 205호,"이매동, 청학상가",
레인보우네일,"이용,미용",경기도 성남시 분당구 구미로 50, 201호 일부,"(37.3438358, 127.1275804)"
림 헤어살롱,"이용,미용",경기도 성남시 분당구 성남대로 381102호,,
아이엘라운지,"이용,미용",경기 성남시 분당구 분당로53번길 13,3층 309호,"(37.3841245, 127.12180215271181)"
최영주 헤어뱅크,"이용,미용",경기도 성남시 분당구 불정로 195정든마을상가동1층 102,,
네일이 이쁜집,"이용,미용",경기도 성남시 분당구 성남대로 165지하층A-10호,,
담빛헤어,"이용,미용",경기도 성남시 분당구 정자일로 251층 112호,,
뮤즈(MUSE),"이용,미용",경기도 성남시 분당구 정자일로 121C동 10호,일부,
선미용실,"이용,미용",경기도 성남시 분당구 정자일로 30청솔마을단지내상가 107,금곡동176,
커커디자인,미용재료,경기도 성남시 분당구 대왕판교로606번길 581층 73호,,
반디래쉬&왁싱,피부미용실,경기도 성남시 분당구 돌마로 67B1층 106호,"금곡동, 금산젬월드",
사바비안분당미금,화장품,경기도 성남시 분당구 성남대로172번길 12665호 현대아리온오피스텔,,
아베끄헤어&네일,"이용,미용",경기도 성남시 분당구 돌마로486번길 12228동 2-5호,,
올가드림뷰티,피부미용실,경기도 성남시 분당구 양현로94번길 29상가동 1층 104호 이매촌아파트,,
목련이발관,"이용,미용",경기도 성남시 분당구 벌말로 102층,,
아이즈온유,"이용,미용",경기도 성남시 분당구 미금일로90번길 32103호,"구미동 ,웰파크",
살롱192,"이용,미용",경기 성남시 분당구 판교대장로7길 16 ,지2층 213호,"(37.3717864, 127.0695148)"
이서영뷰티,화장품,경기도 성남시 분당구 궁내로40번길 32101동 402호,,
미즈노블,"이용,미용",경기 성남시 분당구 판교역로10번길 12-9,202호,"(37.3847753, 127.112492)"
스타네일,"이용,미용",경기도 성남시 분당구 판교로 430111호,,
라인에스테틱,화장품,경기도 성남시 분당구 장미로 101근린상가 1동 1205호,"야탑동, 장미마을",
리프레시 아로마,피부미용실,경기도 성남시 분당구 성남대로926번길 65층 503호,,
조아네일(joa nail),"이용,미용",경기도 성남시 분당구 느티로77번길 3501호,,
남성컷트전문점,"이용,미용",경기도 성남시 분당구 돌마로 871층 109호,"금곡동,골드프라자",
살롱헤움 분당서현점,"이용,미용",경기도 성남시 분당구 황새울로360번길 214층 401호,,
위미,화장품,경기도 성남시 분당구 정자일로 136301동505호,정자역 엠코헤리츠 3단지,
스파원,화장품,경기도 성남시 분당구 판교역로18번길 6,백현동,"(37.38418125, 127.11097587185452)"
라파헤어,"이용,미용",경기도 성남시 분당구 양현로94번길 29상가동 106,107호,
고은미용실,"이용,미용",경기도 성남시 분당구 미금로 68102호 일부,,
"오늘네일,은","이용,미용",경기도 성남시 분당구 정자일로 1772층 207-1호,"정자동,인텔리지2",
예신,화장품,경기도 성남시 분당구 황새울로342번길 93층,,
니드필(NEED FEEL),"이용,미용",경기도 성남시 분당구 서판교로44번길 11101호,,
매직화장품,화장품,경기도 성남시 분당구 수내로46번길 20b103호,,
이서진헤어,"이용,미용",경기도 성남시 분당구 정자일로 55102호,,
르벨로헤어,"이용,미용",경기도 성남시 분당구 대왕판교로 670211호,,
만(Mann),"이용,미용",경기도 성남시 분당구 동판교로177번길 25226호,,
이차명미용실,"이용,미용",경기도 성남시 분당구 매화로 12탑마을근린상가 204,,
바트랩스,화장품,경기도 성남시 분당구 수내로 181분산상가동 지하층 04호,,
문스킨앤바디,피부미용실,경기도 성남시 분당구 성남대로 51지하1층 11호,,
지오네일,"이용,미용",경기도 성남시 분당구 정자일로 135D동1층 120-1호,정자동3차 푸르지오 시티,
그녀의속눈썹,"이용,미용",경기도 성남시 분당구 내정로 52202호,,
비젼상사,미용재료,경기도 성남시 분당구 장미로148번길 11-7, 지층,"(37.4121119, 127.13780359577443)"
티원,화장품,경기도 성남시 분당구 구미로 11605 포인트다운,,
네일맑음,화장품,경기도 성남시 분당구 돌마로 4781층113호,,
궁,화장품,경기도 성남시 분당구 성남대로 30607호 동아그린프라자,,
네일바이 쫑(nail by ZZONG),"이용,미용",경기도 성남시 분당구 서현로 1702층 223-14 15 16일부호호,,
3.5헤어살롱,"이용,미용",경기도 성남시 분당구 정자로76번길 51층 3호,,
루아담헤어 정자본점,"이용,미용",경기도 성남시 분당구 정자로 132층 214호,215호,
베베뷰티,피부미용실,경기 성남시 분당구 성남대로 393,B107호,"(37.3862355, 127.126931)"
하이이유,"이용,미용",경기도 성남시 분당구 서현로237번길 21층,서현동,
신비,피부미용실,경기도 성남시 분당구 구미로9번길 173층 304호,,
주식회사 블루반,화장품,경기도 성남시 분당구 운중로 136.,,"(37.3915395, 127.0665087)"
박승철헤어스튜디오 분당수내점,"이용,미용",경기도 성남시 분당구 내정로 167201호,"수내동, 양지프라임",
라인 태닝&왁싱,화장품,경기도 성남시 분당구 성남대로331번길 3-13대명제스트빌딩 702-1호,,
더원뷰티,"이용,미용",경기도 성남시 분당구 성남대로 3811층 115호 일부,"정자동, 플라리스빌딩",
나이스가이 백현마을점,"이용,미용",경기도 성남시 분당구 동판교로 59, 1층 107호,"(37.3884184, 127.1150953)"
케이바버,"이용,미용",경기도 성남시 분당구 정자일로 132,디105호,"(37.3507854, 127.1063437)"
헤드샷스칼프(Head Shot Scaip),미용재료,경기도 성남시 분당구 성남대로 165오 701호,,
레푸스 판교점,"이용,미용",경기도 성남시 분당구 분당내곡로 1513층 304호,,
베리베리뷰티,피부미용실,경기도 성남시 분당구 분당로53번길 15307호,"서현동,산호트윈스",
주블링&스킨52,피부미용실,경기 성남시 분당구 황새울로312번길 20,504호,"(37.38405935, 127.1226110866697)"
메이드준 헤어살롱,"이용,미용",경기도 성남시 분당구 동판교로 612층,,
베리나인,"이용,미용",경기도 성남시 분당구 성남대로779번길 131층,,
스킨앤유 코스메틱스,피부미용실,경기도 성남시 분당구 정자일로 1922층, 202호,
"에디,정","이용,미용",경기도 성남시 분당구 정자일로 146a122호,,
박준 뷰티랩,"이용,미용",경기도 성남시 분당구 성남대로171번길 17105호,106호,
인더뷰티,"이용,미용",경기도 성남시 분당구 황새울로258번길 433층,,
청우,화장품,경기도 성남시 분당구 내정로129번길 29지하1층,정자동,
군간부이발소,"이용,미용",경기도 성남시 분당구 새마을로177번길 811층 국군수도병원 간부복지회관,,
끌로디아,피부미용실,경기도 성남시 분당구 성남대로 393, a동 108호,"(37.3862355, 127.126931)"
루이블랑,"이용,미용",경기도 성남시 분당구 미금일로 812층 201호,"구미동, 대우조합상가",
퀸디(Queen.D),화장품,경기도 성남시 분당구 황새울로200번길 22.2층203호,,
허니브로우,"이용,미용",경기도 성남시 분당구 돌마로 802층201호 내 8-1,구미동 현대벤처빌,
한울,미용재료,경기도 성남시 분당구 성남대로926번길 18203호,야탑동,
아윤네일(A YON NAIL),"이용,미용",경기도 성남시 분당구 판교역로14번길 20,103호코레디엔씨),"(37.3854204, 127.1115095)"
강봄헤어,"이용,미용",경기도 성남시 분당구 미금일로 58,103호,"(37.3476203, 127.1072285)"
주식회사 아벨테크코리아,미용재료,경기도 성남시 분당구 황새울로319번길 6611호,,
바비스헤어,"이용,미용",경기도 성남시 분당구 판교로 442201호,,
벨라리움,"이용,미용",경기도 성남시 분당구 정자일로 1212층 에이치-26-1호,,
수린뷰티,화장품,경기도 성남시 분당구 양현로 88503동 1005호,,
헤어홀릭,"이용,미용",경기도 성남시 분당구 장미로 139상가동 205호,,
도트라인,화장품,경기도 성남시 분당구 성남대로 1653층 318호,"금곡동, 천사의도시1 오피스텔",
