storeName,type,address,district,latitude,longitude
이노팜 분당총판,,경기 성남시 분당구 성남대로916번길 5,,37.411549,127.1298651
봄헤어,,경기 성남시 분당구 동판교로52번길 19-17,,37.3858778,127.115001636337
미니네일,,경기 성남시 분당구 판교역로 230 ,,37.3844603,127.1121169
와이오유뷰티살롱,,경기 성남시 분당구 판교역로18번길 18,,37.3853543,127.1110401
다온헤어,,경기 성남시 분당구 미금일로 22,,37.3476203,127.1072285
네일셀럽,,경기 성남시 분당구 성남대로 151,,37.3801547,127.1187021
워너비531,,경기 성남시 분당구 성남대로 151,,37.3801547,127.1187021
네일그라스,,경기 성남시 분당구 성남대로 151 ,,37.3801547,127.1187021
라메드,,경기 성남시 분당구 성남대로 151,,37.3801547,127.1187021
프롬미분당점,,경기 성남시 분당구 돌마로 46,,37.3714707,127.1249708
세이지영 주식회사,,경기도 성남시 분당구 탄천상로 164,,37.3425934,127.1089428
강봄헤어,,경기도 성남시 분당구 미금일로 58,,37.3476203,127.1072285
